Date,Price,Open,High,Low,Vol.,Change %
03/09/2023,323.08,329.72,330.44,322.4,4.76M,-1.65%
03/08/2023,328.49,328.92,329.5,326.6,3.17M,-0.12%
03/07/2023,328.87,334.67,334.92,328.72,5.01M,-1.74%
03/06/2023,334.68,334.63,336.12,334.18,2.64M,0.14%
03/03/2023,334.21,331.52,334.43,330.42,3.03M,1.14%
03/02/2023,330.44,327.57,331.2,326.8,3.05M,1.05%
03/01/2023,327.0,326.04,327.82,325.3,3.32M,0.13%
02/28/2023,326.57,328.87,328.87,326.51,3.16M,-0.76%
02/27/2023,329.06,330.73,331.98,328.2,2.89M,0.29%
02/24/2023,328.12,327.83,329.14,326.43,3.76M,-1.07%
02/23/2023,331.67,331.85,332.75,327.98,6.00M,0.35%
02/22/2023,330.52,331.75,332.43,329.45,2.90M,-0.22%
02/21/2023,331.25,334.72,335.94,331.1,3.14M,-2.08%
02/17/2023,338.29,335.72,338.43,335.08,3.03M,0.27%
02/16/2023,337.39,338.5,340.89,337.31,3.23M,-1.25%
02/15/2023,341.66,339.46,341.67,338.63,1.97M,0.15%
02/14/2023,341.14,341.52,343.53,338.41,3.50M,-0.41%
02/13/2023,342.55,338.88,342.56,338.88,2.65M,1.13%
02/10/2023,338.73,336.74,339.01,335.95,2.52M,0.49%
02/09/2023,337.08,341.75,342.56,336.06,3.09M,-0.69%
02/08/2023,339.42,340.37,341.46,338.84,2.77M,-0.61%
02/07/2023,341.52,336.95,342.3,336.19,4.97M,0.90%
02/06/2023,338.48,337.65,339.56,336.69,2.71M,-0.15%
02/03/2023,338.98,338.77,341.67,337.96,6.50M,-0.43%
02/02/2023,340.43,341.51,341.51,338.01,5.17M,-0.13%
02/01/2023,340.87,339.12,343.27,335.58,6.18M,0.01%
01/31/2023,340.83,337.6,340.86,336.51,2.59M,1.12%
01/30/2023,337.06,338.46,340.43,336.85,3.03M,-0.75%
01/27/2023,339.61,339.4,341.54,338.16,2.91M,0.07%
01/26/2023,339.36,338.45,339.46,336.2,2.93M,0.60%
01/25/2023,337.32,334.24,337.64,332.55,4.32M,0.07%
01/24/2023,337.1,334.96,337.72,333.7,3.36M,0.28%
01/23/2023,336.17,334.69,337.75,333.05,3.99M,0.75%
01/20/2023,333.67,330.82,333.73,329.35,4.12M,0.92%
01/19/2023,330.63,331.06,332.45,329.96,3.45M,-0.70%
01/18/2023,332.97,339.57,340.2,332.7,5.16M,-1.83%
01/17/2023,339.16,342.36,342.75,338.63,3.93M,-1.13%
01/13/2023,343.04,339.16,343.49,339.11,3.47M,0.30%
01/12/2023,342.0,340.88,343.0,337.95,4.33M,0.66%
01/11/2023,339.76,338.4,339.81,337.13,3.27M,0.75%
01/10/2023,337.23,334.95,337.33,334.29,2.28M,0.58%
01/09/2023,335.29,337.69,339.41,334.92,3.86M,-0.29%
01/06/2023,336.28,332.18,337.12,329.91,4.80M,2.14%
01/05/2023,329.22,330.97,331.15,328.1,4.35M,-1.00%
01/04/2023,332.56,332.56,334.04,330.2,4.14M,0.40%
01/03/2023,331.22,332.42,333.83,328.35,3.91M,-0.03%
12/30/2022,331.33,330.62,331.4,328.35,3.88M,-0.22%
12/29/2022,332.06,330.53,332.85,330.13,2.46M,1.06%
12/28/2022,328.57,332.69,333.74,328.57,3.10M,-1.14%
12/27/2022,332.37,332.34,333.82,330.57,3.10M,0.13%
12/23/2022,331.93,329.62,332.19,328.06,4.00M,0.51%
12/22/2022,330.26,331.5,331.85,325.65,4.88M,-1.00%
12/21/2022,333.6,331.54,334.33,331.12,5.09M,1.59%
12/20/2022,328.38,327.59,329.87,326.41,4.72M,0.31%
12/19/2022,327.38,328.87,330.33,325.71,3.71M,-0.48%
12/16/2022,328.97,329.29,330.5,326.45,6.67M,-1.15%
12/15/2022,332.8,336.58,337.37,330.78,5.87M,-2.18%
12/14/2022,340.22,341.78,344.66,337.64,5.50M,-0.47%
12/13/2022,341.81,348.18,348.22,339.5,5.27M,0.35%
12/12/2022,340.62,336.14,340.65,336.06,5.02M,1.57%
12/09/2022,335.37,337.67,339.11,335.25,3.82M,-0.91%
12/08/2022,338.46,337.74,339.65,337.06,3.28M,0.60%
12/07/2022,336.44,336.14,338.33,335.54,3.58M,-0.01%
12/06/2022,336.46,339.77,340.65,334.72,5.52M,-1.05%
12/05/2022,340.03,342.45,343.3,339.03,3.83M,-1.37%
12/02/2022,344.74,340.86,345.41,340.86,3.74M,0.10%
12/01/2022,344.41,346.75,346.76,341.69,5.33M,-0.50%
11/30/2022,346.15,338.65,346.19,336.18,6.94M,2.27%
11/29/2022,338.48,337.93,339.37,336.61,2.94M,0.00%
11/28/2022,338.49,341.69,342.98,337.95,3.10M,-1.46%
11/25/2022,343.52,342.09,343.8,342.03,1.50M,0.46%
11/23/2022,341.95,340.61,342.58,339.99,3.11M,0.29%
11/22/2022,340.96,338.89,341.12,338.39,4.39M,1.16%
11/21/2022,337.05,337.66,338.65,335.53,2.30M,-0.09%
11/18/2022,337.37,337.46,338.15,335.26,3.66M,0.38%
11/17/2022,336.1,332.73,336.78,332.73,3.47M,0.01%
11/16/2022,336.07,335.67,337.25,335.55,3.09M,-0.04%
11/15/2022,336.21,338.49,340.12,333.42,4.82M,0.13%
11/14/2022,335.77,336.71,339.87,335.56,3.30M,-0.60%
11/11/2022,337.79,337.9,338.37,334.14,5.19M,0.16%
11/10/2022,337.26,334.22,337.49,331.88,6.00M,3.66%
11/09/2022,325.34,329.71,330.87,324.96,4.80M,-1.92%
11/08/2022,331.71,329.47,333.56,328.29,6.35M,1.00%
11/07/2022,328.42,325.14,328.95,324.15,4.52M,1.32%
11/04/2022,324.14,323.61,326.14,319.34,6.26M,1.33%
11/03/2022,319.87,319.35,321.85,317.18,4.11M,-0.46%
11/02/2022,321.36,325.46,330.75,321.32,7.11M,-1.55%
11/01/2022,326.41,329.37,329.83,324.8,4.38M,-0.31%
10/31/2022,327.42,326.92,328.82,325.86,5.13M,-0.35%
10/28/2022,328.58,321.77,328.89,321.46,5.25M,2.53%
10/27/2022,320.46,321.56,323.87,319.92,4.26M,0.65%
10/26/2022,318.38,317.98,321.72,317.77,5.00M,-0.03%
10/25/2022,318.49,314.35,318.78,314.11,6.02M,1.09%
10/24/2022,315.05,312.53,316.0,311.6,4.33M,1.34%
10/21/2022,310.88,303.08,311.2,302.01,5.36M,2.50%
10/20/2022,303.31,304.83,308.37,302.74,3.57M,-0.34%
10/19/2022,304.35,304.34,306.65,302.29,2.94M,-0.37%
10/18/2022,305.47,308.26,308.38,303.04,4.69M,1.13%
10/17/2022,302.06,300.89,303.21,299.98,3.56M,1.77%
10/14/2022,296.82,302.54,304.36,296.19,5.53M,-1.24%
10/13/2022,300.56,287.14,301.73,286.62,7.39M,2.88%
10/12/2022,292.16,292.46,294.57,291.37,4.38M,-0.04%
10/11/2022,292.29,291.18,296.14,290.72,3.85M,0.11%
10/10/2022,291.96,294.28,294.92,290.09,3.15M,-0.34%
10/07/2022,292.97,296.73,296.89,291.43,3.03M,-2.09%
10/06/2022,299.23,301.47,303.31,298.61,3.08M,-1.18%
10/05/2022,302.79,299.73,304.55,298.8,2.75M,-0.12%
10/04/2022,303.14,298.61,303.18,298.44,4.16M,2.83%
10/03/2022,294.79,290.55,296.37,289.47,3.46M,2.61%
09/30/2022,287.3,291.21,293.46,287.04,3.83M,-1.68%
09/29/2022,292.21,294.77,294.85,289.85,3.35M,-1.52%
09/28/2022,296.73,292.35,298.03,291.05,4.00M,1.86%
09/27/2022,291.3,294.78,296.53,289.5,3.68M,-0.49%
09/26/2022,292.72,294.6,296.24,291.49,4.14M,-1.06%
09/23/2022,295.86,297.82,298.0,292.39,4.95M,-1.55%
09/22/2022,300.52,301.56,302.97,299.89,3.49M,-0.43%
09/21/2022,301.81,308.52,310.27,301.72,5.11M,-1.70%
09/20/2022,307.02,307.69,307.99,304.58,2.82M,-1.01%
09/19/2022,310.15,305.37,310.19,305.29,2.73M,0.68%
09/16/2022,308.05,305.96,308.58,305.35,4.07M,-0.74%
09/15/2022,310.36,311.63,313.52,309.53,3.29M,-0.54%
09/14/2022,312.06,312.36,313.48,309.53,2.87M,0.11%
09/13/2022,311.73,318.8,319.59,310.83,4.30M,-3.96%
09/12/2022,324.57,323.29,325.68,323.21,2.49M,0.71%
09/09/2022,322.28,320.08,322.94,319.5,2.48M,1.27%
09/08/2022,318.24,314.69,318.4,313.68,3.30M,0.60%
09/07/2022,316.33,311.64,316.94,311.45,2.52M,1.32%
09/06/2022,312.2,314.55,315.2,310.93,3.32M,-0.50%
09/02/2022,313.76,319.77,320.74,312.31,3.83M,-1.04%
09/01/2022,317.06,314.29,317.25,312.7,3.23M,0.45%
08/31/2022,315.65,318.46,320.17,315.6,2.98M,-0.75%
08/30/2022,318.04,322.09,322.17,316.57,2.93M,-0.95%
08/29/2022,321.1,320.54,323.33,319.75,2.90M,-0.57%
08/26/2022,322.93,333.49,333.67,322.82,4.19M,-3.07%
08/25/2022,333.15,330.09,333.15,329.0,2.50M,1.00%
08/24/2022,329.86,328.93,331.03,328.33,2.58M,0.23%
08/23/2022,329.11,330.31,331.45,328.64,2.90M,-0.50%
08/22/2022,330.76,333.11,333.52,330.16,2.68M,-1.86%
08/19/2022,337.04,338.35,338.66,336.26,2.01M,-1.04%
08/18/2022,340.58,340.2,341.0,338.97,1.85M,0.11%
08/17/2022,340.2,339.67,342.06,338.7,2.96M,-0.45%
08/16/2022,341.74,338.82,343.09,338.75,3.90M,0.70%
08/15/2022,339.37,336.11,339.85,336.06,1.94M,0.46%
08/12/2022,337.83,334.8,337.92,334.19,2.61M,1.23%
08/11/2022,333.71,335.82,336.8,333.18,2.40M,0.15%
08/10/2022,333.2,332.6,333.83,331.96,2.93M,1.61%
08/09/2022,327.91,328.28,328.94,327.19,1.66M,-0.16%
08/08/2022,328.42,329.81,331.12,327.71,2.53M,0.14%
08/05/2022,327.97,325.07,328.19,324.93,2.67M,0.19%
08/04/2022,327.36,327.69,328.36,326.55,2.43M,-0.24%
08/03/2022,328.16,325.7,329.14,325.14,2.56M,1.27%
08/02/2022,324.04,326.97,327.78,323.9,5.39M,-1.22%
08/01/2022,328.04,326.91,329.72,326.45,2.75M,-0.19%
07/29/2022,328.66,325.52,329.27,324.92,3.23M,1.05%
07/28/2022,325.23,322.45,326.12,319.81,2.69M,1.00%
07/27/2022,322.01,318.88,323.44,318.04,3.34M,1.41%
07/26/2022,317.54,318.89,319.48,317.1,2.10M,-0.76%
07/25/2022,319.96,320.07,320.39,318.25,4.00M,0.28%
07/22/2022,319.06,321.76,322.2,317.34,3.26M,-0.42%
07/21/2022,320.41,317.63,320.46,315.38,2.16M,0.52%
07/20/2022,318.74,318.24,319.43,316.45,3.24M,0.20%
07/19/2022,318.11,313.07,318.4,312.66,3.00M,2.40%
07/18/2022,310.65,315.76,316.35,309.73,2.34M,-0.64%
07/15/2022,312.66,310.81,312.78,309.15,3.03M,2.04%
07/14/2022,306.4,302.66,306.86,301.47,2.89M,-0.44%
07/13/2022,307.75,306.19,309.94,305.11,3.48M,-0.72%
07/12/2022,309.97,310.56,313.55,308.6,2.81M,-0.56%
07/11/2022,311.7,311.66,313.74,311.17,2.63M,-0.56%
07/08/2022,313.46,313.5,315.14,312.17,2.09M,-0.16%
07/07/2022,313.95,312.54,314.27,311.61,2.27M,1.14%
07/06/2022,310.41,310.0,312.29,307.94,2.49M,0.23%
07/05/2022,309.71,306.6,309.76,303.58,3.77M,-0.37%
07/01/2022,310.85,307.4,311.31,304.77,3.32M,0.98%
06/30/2022,307.82,306.75,309.82,304.25,4.12M,-0.72%
06/29/2022,310.05,310.4,311.48,308.83,2.46M,0.23%
06/28/2022,309.34,316.0,318.75,309.23,3.03M,-1.60%
06/27/2022,314.36,315.4,315.89,313.38,1.90M,-0.21%
06/24/2022,315.02,309.2,315.12,309.12,3.31M,2.70%
06/23/2022,306.74,305.67,307.06,302.78,3.58M,0.70%
06/22/2022,304.61,301.53,307.68,301.33,6.36M,-0.22%
06/21/2022,305.29,303.08,306.47,302.62,3.25M,2.20%
06/17/2022,298.72,298.27,301.58,296.39,4.74M,-0.39%
06/16/2022,299.9,301.37,301.66,298.02,4.94M,-2.39%
06/15/2022,307.23,306.4,310.68,302.26,7.06M,0.96%
06/14/2022,304.3,306.61,307.43,301.93,3.72M,-0.42%
06/13/2022,305.58,307.5,309.62,304.16,6.32M,-2.80%
06/10/2022,314.37,318.31,318.77,314.32,4.48M,-2.67%
06/09/2022,323.0,328.16,329.99,323.0,2.59M,-1.94%
06/08/2022,329.38,330.56,331.93,328.56,2.03M,-0.84%
06/07/2022,332.17,326.82,332.47,326.82,2.42M,0.83%
06/06/2022,329.45,331.59,332.74,328.53,1.96M,0.03%
06/03/2022,329.35,329.87,331.73,328.73,4.15M,-1.03%
06/02/2022,332.77,328.55,332.78,325.36,3.72M,1.34%
06/01/2022,328.36,332.41,332.95,326.1,3.72M,-0.56%
05/31/2022,330.2,330.17,332.55,327.66,4.35M,-0.56%
05/27/2022,332.07,327.05,332.13,326.82,2.77M,1.72%
05/26/2022,326.45,322.95,327.77,322.9,3.27M,1.61%
05/25/2022,321.28,317.98,322.54,317.45,4.61M,0.59%
05/24/2022,319.39,316.57,320.15,313.62,5.26M,0.17%
05/23/2022,318.84,315.32,319.65,314.78,4.48M,2.05%
05/20/2022,312.42,314.79,315.07,306.28,4.65M,-0.24%
05/19/2022,313.18,312.12,316.35,310.83,3.84M,-0.75%
05/18/2022,315.55,324.21,324.39,314.43,3.66M,-3.53%
05/17/2022,327.1,326.83,327.37,323.46,3.32M,1.34%
05/16/2022,322.78,321.71,325.57,319.69,3.69M,0.17%
05/13/2022,322.23,320.33,323.03,318.85,4.24M,1.45%
05/12/2022,317.64,316.6,319.43,312.53,6.79M,-0.26%
05/11/2022,318.46,321.74,326.07,318.16,9.37M,-1.05%
05/10/2022,321.83,326.5,327.61,319.06,7.72M,-0.24%
05/09/2022,322.6,324.98,326.37,321.37,7.82M,-1.97%
05/06/2022,329.07,327.74,330.65,324.75,10.64M,-0.35%
05/05/2022,330.24,337.83,338.24,326.89,9.10M,-3.04%
